uniqueID,drugName,condition,review,rating,usefulCount,sentiment,score,prediction
88850,tenuate,obesity,i was just placed on tenuate   days ago by my physician. i have tried many weight loss options but have had no success. i just have no will power. i am an rn  and reading about this medication i must say that i am going into it a little frightened. but  if you all can do it...so can i! i was so motivated by your many success stories  i hope that i can be one to post one also. my first day mirrored some in that the dry mouth and jitters are what bothered me. i don      t think i will be able to take the medication at work. that will be okay  i don      t have much time to think about food anyway. lol! best of luck to you all!!!,9,38,1.0,8.246868723844198,8
44187,ethinyl estradiol   norgestimate,acne,this was the only thing that worked for my adult acne.  it kept my skin relatively clear  especially in the chin area  where i otherwise would get cystic acne during certain weeks of my cycle.,9,38,2.0,8.246868723844198,8
149432,mirena,abnormal uterine bleeding,i have felt so wonderful since i had the mirena inserted over a week ago - i feel like my old self! i have suffered for over a decade with huge fibroids  have been through two major open surgeries  multiple minor ones  have had horrendous periods  pms through the roof  you name it - i      ve had it. this past week i have been energetic  happy  smiling and just plain normal!! i haven      t felt like this for years and i can only assume my body is responding well to it. i hope my positive experience stays. i had it inserted under general anesthetic as my gyno did a hysteroscopy while she was in there.,9,38,1.33,8.246868723844198,8
218957,depakote,migraine prevention,very good for helping with migraines but if you      re prone to weight gain  be careful or reconsider.  i have gained about    pounds in   months.  i struggle with depression so gaining weight is not something that i      m dealing with in a good way.  it came on very quickly and i was already overweight...(just a word of warning about the weight gain).,9,38,1.33,8.246868723844198,8
4599,belviq,weight loss,"i      ve only been on belviq for a few days  but i      m already seeing it work! my appetite is curved and i      m rarely hungry. i      ve always struggled with never having that  quot full quot  feeling and always wanting to eat and eat  but with belviq  i don      t seem to struggle with it anymore. 
i      ve seen some people who don      t seem to respond to the medicine  which is unfortunate. however  some advice i have. if you take this medicine with an optimistic attitude  and you      re conscience about what you      re doing (eating habits)  then i think most of the time  you      ll be successful. it      s not a miracle drug that just melts the weight off. you have to put forth the effort to listen to your mind more and not just your want to eat. 
good luck!!",9,37,1.5,8.234316535908269,8
120651,dicyclomine,irritable bowel syndrome,this medicine works great  but it makes me feel high and stoned.,9,37,2.0,8.234316535908269,8
133924,hydrochlorothiazide   triamterene,high blood pressure,i started using maxzide    years ago and it reduced my blood pressure which was between     and     to less than    . i am now    and another medicine has been added. but    years on side effects and all was well.,9,38,1.0,8.246868723844198,8
87812,naproxen,rheumatoid arthritis,these pills are helping me with arthritis. i have arthritis all over the place. from my upper back all the way to my legs.,9,37,1.0,8.234316535908269,8
191812,lisdexamfetamine,adhd,my son started taking this medicine about   months ago.  his grades went from c      s and d      s to a      s and b      s. he is able to focus and concetrate.  he isn      t a zombie walking around the house.  he still has some emotion and can still have fun.  i love this medicine because even he can see the diffence it has made in his life.,9,35,1.0,8.20791365783614,8
88253,adderall,adhd,this has helped me a lot  but i have a couple tips. there are different brands that people will react differently to (i thought they would all act the same but no). i had a bad reaction with the first generic brand i tried  tried a different generic brand  and had a better experience. so look into that because not everyone believes that there      s such a difference between different brands but to me there was. second  i      m overweight and thought  quot decreased appetite? good! quot  but i would advise to still make sure you      re eating frequently enough. food has such an impact on brain functioning so not eating for   hours because you didn      t feel like it is a bad habit to start! once i got those slight issues settled  this drug really helped.just be smart,9,35,1.33,8.20791365783614,8
